company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Santos Ltd,4295857141,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4893120.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Australia
Charles River Laboratories International Inc,4295900986,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,48454.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Rockwell Automation Inc,4295904837,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,9372655.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Genmab A/S,4295866092,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5893960.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Denmark
DXC Technology Co,5054883975,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,18973666.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Julius Baer Gruppe AG,4296618369,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6319750.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Switzerland
Partners Group Holding AG,5000073739,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,9515760.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Switzerland
FormFactor Inc,4295902954,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5111930.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Walker & Dunlop Inc,5001158690,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4775120.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
SkiStar AB,4295890132,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,1468890.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Sweden
Lantheus Holdings Inc,5043316345,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,237988.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Murphy Oil Corp,4295904564,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,13180178.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
SBA Communications Corp,5052136396,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,97279.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Hormel Foods Corp,4295904183,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,10280130.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
American Tower Corp,4295903388,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,18306700.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
B&G Foods Inc,4295915728,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,42319.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Rockwell Automation Inc,4295904837,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,61470.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Tanger Factory Outlet Centers Inc,4295905039,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5893350.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Clear Channel Outdoor Holdings Inc,5068481654,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4537958.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Evoqua Water Technologies Corp,5042255826,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5657314.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
FormFactor Inc,4295902954,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,78675.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Resilient Reit Ltd,4295888465,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,771515.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,South Africa
Evoqua Water Technologies Corp,5042255826,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6001560.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
American Tower Corp,4295903388,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,48998.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Tyler Technologies Inc,4295912310,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5273732.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Tanger Factory Outlet Centers Inc,4295905039,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5276976.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Walker & Dunlop Inc,5001158690,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,165206.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
DXC Technology Co,5054883975,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,20318000.0,2023-12-31,226,P1Y,Clarity AI,2023-12-31 00:00:00,G,United States
Hillenbrand Inc,4298015201,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,53446.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Adient PLC,5051772533,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,16807.7,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Ireland
Lantheus Holdings Inc,5043316345,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,9479450.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Evoqua Water Technologies Corp,5042255826,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,74540.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Lantheus Holdings Inc,5043316345,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,116952.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Hillenbrand Inc,4298015201,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5085450.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Hormel Foods Corp,4295904183,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,44263.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Tanger Factory Outlet Centers Inc,4295905039,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,19724.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Northern Star Resources Ltd,4295857447,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4674960.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,Australia
Walker & Dunlop Inc,5001158690,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6954317.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Saputo Inc,4295860741,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4075240.0,2020-12-31,226,P1Y,Clarity AI,,G,Canada
American Tower Corp,4295903388,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,38108.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
SBA Communications Corp,5052136396,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,13334800.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Tyler Technologies Inc,4295912310,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,90219.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Lantheus Holdings Inc,5043316345,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4326357.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Hillenbrand Inc,4298015201,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5052029.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Evoqua Water Technologies Corp,5042255826,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,81465.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Murphy Oil Corp,4295904564,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,156777.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
B&G Foods Inc,4295915728,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,1058894.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
WSFS Financial Corp,4295908349,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,2563401.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Zoetis Inc,5037658928,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,74623.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Walker & Dunlop Inc,5001158690,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,154594.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
FormFactor Inc,4295902954,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5542226.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
FormFactor Inc,4295902954,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,79266.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
DXC Technology Co,5054883975,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,41602.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
B&G Foods Inc,4295915728,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,2413270.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Charles River Laboratories International Inc,4295900986,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,13483411.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
American Tower Corp,4295903388,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,14701304.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
B&G Foods Inc,4295915728,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,50634.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Clear Channel Outdoor Holdings Inc,5068481654,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,48789.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Rockwell Automation Inc,4295904837,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,11078200.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
WSFS Financial Corp,4295908349,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4670600.0,2022-12-31,226,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Zoetis Inc,5037658928,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,10374312.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Intact Financial Corp,4295862990,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,10113249.0,2020-12-31,226,P1Y,Clarity AI,,G,Canada
WSFS Financial Corp,4295908349,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,75927.0,2020-12-31,226,P1Y,Clarity AI,,G,United States
Astec Industries Inc,4295905619,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,62873.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
American Assets Trust Inc,4296242131,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5078170.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Jabil Inc,4295904335,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,7753.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Bank of New York Mellon Corp,5000001034,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,70737.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Renewable Energy Group Inc,5000087094,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,3795602.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Supernus Pharmaceuticals Inc,4297350707,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6669046.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Avery Dennison Corp,4295903492,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,8709348.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Karyopharm Therapeutics Inc,5001437822,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6910020.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Akebia Therapeutics Inc,4297878446,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,207129.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Glatfelter Corp,4295904073,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,51000.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Avery Dennison Corp,4295903492,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,9107740.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Universal Electronics Inc,4295908266,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,7787.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
TJX Companies Inc,4295905029,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,12006.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Aecon Group Inc,4295860433,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4872332.0,2020-12-31,225,P1Y,Clarity AI,,G,Canada
American Assets Trust Inc,4296242131,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4433798.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Meta Platforms Inc,4297297477,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,27110400.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Enerpac Tool Group Corp,4295903471,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,3773266.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Patrick Industries Inc,4295907562,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,7469365.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Astec Industries Inc,4295905619,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4245490.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Enerpac Tool Group Corp,4295903471,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,44852.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Kforce Inc,4295913997,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6653318.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Aib Group PLC,5059082241,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,630966.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,Ireland
Glatfelter Corp,4295904073,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,52200.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Sterling Infrastructure Inc,4295914403,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,59204.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
PayPal Holdings Inc,5045870012,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,23362072.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Kforce Inc,4295913997,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,53400.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Akebia Therapeutics Inc,4297878446,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5930437.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
TJX Companies Inc,4295905029,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,13884.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Finning International Inc,4295860605,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6357719.0,2020-12-31,225,P1Y,Clarity AI,,G,Canada
Renewable Energy Group Inc,5000087094,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,93974.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Workday Inc,4296253209,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,102685000.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Supernus Pharmaceuticals Inc,4297350707,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,164299.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Avery Dennison Corp,4295903492,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,13688.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
MGP Ingredients Inc,5035485053,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,71664.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
BWX Technologies Inc,5000413382,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,90993.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Karyopharm Therapeutics Inc,5001437822,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,3937039.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
PayPal Holdings Inc,5045870012,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,77244.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Patrick Industries Inc,4295907562,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,7810460.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
TrueBlue Inc,4295904393,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,6274340.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Meta Platforms Inc,4297297477,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,25288265.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
MGP Ingredients Inc,5035485053,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,71371.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Astec Industries Inc,4295905619,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,2678565.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
TJX Companies Inc,4295905029,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,20525400.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
TrueBlue Inc,4295904393,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,8188.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Sterling Infrastructure Inc,4295914403,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,3903216.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Universal Electronics Inc,4295908266,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,10008.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
TrueBlue Inc,4295904393,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,3420004.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Workday Inc,4296253209,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,233831.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Jabil Inc,4295904335,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,16435300.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Meta Platforms Inc,4297297477,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,262633.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
PayPal Holdings Inc,5045870012,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,21957900.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Jabil Inc,4295904335,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,12718388.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Astec Industries Inc,4295905619,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,59637.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Kforce Inc,4295913997,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5564910.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
Arista Networks Inc,5042238586,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,203158.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
BWX Technologies Inc,5000413382,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,5716690.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
American Assets Trust Inc,4296242131,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,70565.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
MGP Ingredients Inc,5035485053,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,1859171.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Workday Inc,4296253209,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,198576.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
Boise Cascade Co,4295966687,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,55952.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
TrueBlue Inc,4295904393,float,REPORTED,"Median annual compensation for the entire company, excluding the highest paid employee.",ANNUAL_MEDIAN_COMPENSATION,USD,8190.0,2020-12-31,225,P1Y,Clarity AI,,G,United States
MGP Ingredients Inc,5035485053,float,REPORTED,Total annual compensation for the highest paid individual (normally the CEO).,CEO_ANNUAL_COMPENSATION,USD,4069980.0,2022-12-31,225,P1Y,Clarity AI,2022-12-31 00:00:00,G,United States
