company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Lite-On Technology Corp,4295891508,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,713.57,2020-12-31,260,P1Y,Clarity AI,,S,"Taiwan, China"
Carlsberg A/S,4295866057,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4219.0,2020-12-31,260,P1Y,Clarity AI,,S,Denmark
Unibail-Rodamco-Westfield SE,4295868264,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,890.0,2020-12-31,260,P1Y,Clarity AI,,S,France
EQT Corp,4295903940,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,9.0,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,United States
Lite-On Technology Corp,4295891508,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,476.03,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Taiwan, China"
Zijin Mining Group Co Ltd,4295865468,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,18362.16,2019-12-31,260,P1Y,Clarity AI,,S,China
Sika AG,4295890591,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5707.0,2022-12-31,260,P1Y,Clarity AI,2022-12-31 00:00:00,S,Switzerland
Hochtief AG,4295869084,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3162.46,2020-12-31,260,P1Y,Clarity AI,,S,Germany
Sika AG,4295890591,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4918.0,2021-12-31,260,P1Y,Clarity AI,,S,Switzerland
Unibail-Rodamco-Westfield SE,4295868264,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,535.0,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
Italgas SpA,5052167677,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,78.08,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,Italy
Baxter International Inc,4295903531,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2490.0,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Novatek PAO,4295886976,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1883.95,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,Russian Federation
Orbia Advance Corporation SAB de CV,4295884319,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1821.26,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,Mexico
Hochschild Mining PLC,4295894698,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4956.43,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,United Kingdom
Novatek PAO,4295886976,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1693.17,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,Russian Federation
Hochschild Mining PLC,4295894698,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3251.64,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,United Kingdom
Baxter International Inc,4295903531,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1070.0,2019-12-31,260,P1Y,Clarity AI,,S,United States
STMicroelectronics NV,4295867372,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1351.11,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,Netherlands
Eni SpA,4295875633,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3676.2,2019-12-31,260,P1Y,Clarity AI,,S,Italy
Hochtief AG,4295869084,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4891.29,2019-12-31,260,P1Y,Clarity AI,,S,Germany
Wistron Corp,4295892600,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4381.15,2020-12-31,260,P1Y,Clarity AI,,S,"Taiwan, China"
Innolux Corp,4295892065,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,719.08,2017-12-31,260,P1Y,Clarity AI,,S,"Taiwan, China"
Unibail-Rodamco-Westfield SE,4295868264,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,278.0,2022-12-31,260,P1Y,Clarity AI,2022-12-31 00:00:00,S,France
Orbia Advance Corporation SAB de CV,4295884319,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2943.06,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,Mexico
Wistron Corp,4295892600,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1467.62608935,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Taiwan, China"
Torex Gold Resources Inc,4295921589,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,Canada
Orbia Advance Corporation SAB de CV,4295884319,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1464.54,2019-12-31,260,P1Y,Clarity AI,,S,Mexico
Far EasTone Telecommunications Co Ltd,4295891757,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1.44,2019-12-31,260,P1Y,Clarity AI,,S,"Taiwan, China"
STMicroelectronics NV,4295867372,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1426.0,2020-12-31,260,P1Y,Clarity AI,,S,Netherlands
EQT Corp,4295903940,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5.063,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Eni SpA,4295875633,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2040.8,2020-12-31,260,P1Y,Clarity AI,2020-12-31 00:00:00,S,Italy
IRPC PCL,4295892850,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2022-12-31,260,P1Y,Clarity AI,2022-12-31 00:00:00,S,Thailand
Adani Ports and Special Economic Zone Ltd,4295873383,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6182.0,2019-12-31,260,P1Y,Clarity AI,,S,India
Hochtief AG,4295869084,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3840.27,2021-12-31,260,P1Y,Clarity AI,2021-12-31 00:00:00,S,Germany
BRF SA,4295859753,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,24482.0,2017-12-31,259,P1Y,Clarity AI,,S,Brazil
Poste Italiane SpA,4295875842,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3068.0,2021-12-31,259,P1Y,Clarity AI,2021-12-31 00:00:00,S,Italy
CelcomDigi Bhd,4295883746,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,259,P1Y,Clarity AI,2020-12-31 00:00:00,S,Malaysia
CelcomDigi Bhd,4295883746,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,259,P1Y,Clarity AI,,S,Malaysia
Biesse SpA,4295875482,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,259,P1Y,Clarity AI,,S,Italy
Lockheed Martin Corp,5000069094,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4924.8,2021-12-31,259,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Poste Italiane SpA,4295875842,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5210.51,2020-12-31,259,P1Y,Clarity AI,,S,Italy
CelcomDigi Bhd,4295883746,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2017-12-31,259,P1Y,Clarity AI,,S,Malaysia
Comfortdelgro Corporation Ltd,4295888088,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1553.0,2017-12-31,259,P1Y,Clarity AI,,S,Singapore
Wipro Ltd,4295873558,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2186.0,2021-12-31,259,P1Y,Clarity AI,,S,India
Lockheed Martin Corp,5000069094,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5768.4,2020-12-31,259,P1Y,Clarity AI,,S,United States
PLDT Inc,4298095588,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,152.0,2017-12-31,258,P1Y,Clarity AI,,S,Philippines
PLDT Inc,4298095588,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,154.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Philippines
Lundin Mining Corp,5000000011,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1178.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Canada
Genting Plantations Bhd,4295884234,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2030.0,2020-12-31,258,P1Y,Clarity AI,,S,Malaysia
Las Vegas Sands Corp,4295908419,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11973.0,2022-12-31,258,P1Y,Clarity AI,2022-12-31 00:00:00,S,United States
Capital Power Corp,4298491670,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,47.72,2020-12-31,258,P1Y,Clarity AI,2020-12-31 00:00:00,S,Canada
Indocement Tunggal Prakarsa Tbk PT,4295874363,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,258,P1Y,Clarity AI,2020-12-31 00:00:00,S,Indonesia
Wharf Real Estate Investment Company Ltd,5057798282,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,12.25,2020-12-31,258,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Moncler SpA,4296974975,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,186.0,2020-12-31,258,P1Y,Clarity AI,,S,Italy
Tabcorp Holdings Ltd,4295857245,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11.3,2019-12-31,258,P1Y,Clarity AI,,S,Australia
Lundin Mining Corp,5000000011,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1760.0,2019-12-31,258,P1Y,Clarity AI,,S,Canada
Capital Power Corp,4298491670,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2018-12-31,258,P1Y,Clarity AI,,S,Canada
PLDT Inc,4298095588,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,131.0,2020-12-31,258,P1Y,Clarity AI,,S,Philippines
Huabao International Holdings Ltd,4295871738,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,393.0,2020-12-31,258,P1Y,Clarity AI,,S,Bermuda
Indocement Tunggal Prakarsa Tbk PT,4295874363,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,21.0,2017-12-31,258,P1Y,Clarity AI,,S,Indonesia
UPM-Kymmene Oyj,4295866353,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3817.35,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Finland
Las Vegas Sands Corp,4295908419,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,23587.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Legrand SA,4295868617,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11752.32,2020-12-31,258,P1Y,Clarity AI,2020-12-31 00:00:00,S,France
Enphase Energy Inc,4298065499,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Hong Leong Bank Bhd,4295883279,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,740.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Malaysia
Lundin Mining Corp,5000000011,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,7247.0,2020-12-31,258,P1Y,Clarity AI,2020-12-31 00:00:00,S,Canada
Arkema SA,4295867361,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,900.0,2020-12-31,258,P1Y,Clarity AI,,S,France
Huabao International Holdings Ltd,4295871738,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,259.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Bermuda
Legrand SA,4295868617,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,8218.56,2021-12-31,258,P1Y,Clarity AI,,S,France
Wharf Real Estate Investment Company Ltd,5057798282,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1771.41,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
Huabao International Holdings Ltd,4295871738,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,181.0,2022-12-31,258,P1Y,Clarity AI,2022-12-31 00:00:00,S,Bermuda
Capital Power Corp,4298491670,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Canada
Enphase Energy Inc,4298065499,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,258,P1Y,Clarity AI,,S,United States
Wharf Real Estate Investment Company Ltd,5057798282,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1067.0,2022-12-31,258,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Moncler SpA,4296974975,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,528.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Italy
Hong Leong Bank Bhd,4295883279,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,799.0,2020-12-31,258,P1Y,Clarity AI,,S,Malaysia
Indocement Tunggal Prakarsa Tbk PT,4295874363,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3.0,2021-12-31,258,P1Y,Clarity AI,2021-12-31 00:00:00,S,Indonesia
Gildan Activewear Inc,5000631312,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1458.0,2020-12-31,257,P1Y,Clarity AI,,S,Canada
Petroleo Brasileiro SA Petrobras,4295859763,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6829.8,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,Brazil
A2A SpA,5000005309,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,14139.0,2022-12-31,257,P1Y,Clarity AI,2022-12-31 00:00:00,S,Italy
Kao Corp,4295877427,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,670.14,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,Japan
Eva Airways Corp,4295892112,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1495.0,2020-12-31,257,P1Y,Clarity AI,,S,"Taiwan, China"
Meyer Burger Technology AG,4295890554,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,68.3,2020-12-31,257,P1Y,Clarity AI,2020-12-31 00:00:00,S,Switzerland
Bonduelle SA,4295868094,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,8857.2,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,498.0,2021-12-31,257,P1Y,Clarity AI,,S,South Africa
Singapore Telecommunications Ltd,5000056385,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,525.03,2021-12-31,257,P1Y,Clarity AI,,S,Singapore
Asian Paints Ltd,4295873051,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,403.0,2020-12-31,257,P1Y,Clarity AI,,S,India
Asian Paints Ltd,4295873051,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1360.47,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,India
A2A SpA,5000005309,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11558.0,2020-12-31,257,P1Y,Clarity AI,,S,Italy
Singapore Telecommunications Ltd,5000056385,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,525.03,2020-12-31,257,P1Y,Clarity AI,2020-12-31 00:00:00,S,Singapore
Eva Airways Corp,4295892112,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3665.0,2019-12-31,257,P1Y,Clarity AI,,S,"Taiwan, China"
Hysan Development Co Ltd,4295871280,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,204.0,2020-12-31,257,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
MOL Magyar Olajes Gazipari Nyrt,4295872095,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1.94,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,Hungary
Kao Corp,4295877427,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6712.0,2017-12-31,257,P1Y,Clarity AI,,S,Japan
A2A SpA,5000005309,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,14659.0,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,Italy
Bonduelle SA,4295868094,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,8629.0,2022-12-31,257,P1Y,Clarity AI,2022-12-31 00:00:00,S,France
Bonduelle SA,4295868094,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,9921.0,2020-12-31,257,P1Y,Clarity AI,,S,France
Shun Tak Holdings Ltd,4295871257,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.47,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
Gildan Activewear Inc,5000631312,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1545.0,2019-12-31,257,P1Y,Clarity AI,,S,Canada
Bper Banca SpA,4295875447,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2755.0,2017-12-31,257,P1Y,Clarity AI,,S,Italy
Impala Platinum Holdings Ltd,4295889091,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,215.0,2019-12-31,257,P1Y,Clarity AI,,S,South Africa
PTT Exploration and Production PCL,4295892969,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,14.0,2019-12-31,257,P1Y,Clarity AI,,S,Thailand
Tullow Oil PLC,4295894926,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2022-12-31,257,P1Y,Clarity AI,2022-12-31 00:00:00,S,United Kingdom
Meyer Burger Technology AG,4295890554,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,37.03,2019-12-31,257,P1Y,Clarity AI,,S,Switzerland
Gildan Activewear Inc,5000631312,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1780.0,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,Canada
Eva Airways Corp,4295892112,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,428.0,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Taiwan, China"
Hysan Development Co Ltd,4295871280,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,24.0,2022-12-31,257,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Hysan Development Co Ltd,4295871280,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,55.0,2021-12-31,257,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
